time_s,rms,onset_strength,spectral_centroid,spectral_bandwidth,spectral_contrast,pitch_midi,pitch_confidence,beat_phase,rhythm_density,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
0.138667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.69996052,1.00000000,0.79368592,0.35133215,0.21268418,0.16450894,0.07147531,0.06115198,0.11290738,0.12941628,0.10265304,0.09417707
0.149333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.68555996,1.00000000,0.84528437,0.38756493,0.23188480,0.17152633,0.06454347,0.07273009,0.08533541,0.11163721,0.09152642,0.08795150
0.160000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.66202062,1.00000000,0.87587503,0.45226266,0.23598035,0.18847163,0.07521444,0.08194601,0.05654935,0.11052867,0.09605091,0.09245555
0.170667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.65969067,1.00000000,0.91797904,0.51504478,0.25912292,0.18788065,0.07047656,0.07733575,0.04505012,0.11718095,0.08211940,0.05999665
0.181333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.65680049,1.00000000,0.95695754,0.56366621,0.27060820,0.19528567,0.07382967,0.07473122,0.04504567,0.10874629,0.07182953,0.06258878
0.192000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.65537691,1.00000000,0.98236523,0.60460374,0.29696949,0.18747218,0.06400829,0.06062839,0.04672475,0.09055039,0.05849751,0.06401202
0.202667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.64971458,1.00000000,0.99315574,0.64860991,0.33078418,0.19939115,0.06747665,0.04913805,0.05461261,0.08247665,0.05554111,0.06155164
0.213333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.63787352,0.99563809,1.00000000,0.69834727,0.36440777,0.21627666,0.07646882,0.05582744,0.05538377,0.09237341,0.05844463,0.05190178
0.224000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.62415819,0.98524700,1.00000000,0.74173241,0.39454364,0.24446883,0.08684858,0.05875902,0.05627029,0.09500623,0.05613602,0.03660710
0.234667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.60572596,0.95827942,1.00000000,0.77086124,0.42115098,0.26009003,0.09425700,0.05984090,0.04619931,0.08441194,0.05283653,0.04320158
0.245333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.59285556,0.94707265,1.00000000,0.80068816,0.44734975,0.27356060,0.10280587,0.06089665,0.03329934,0.07783163,0.03943510,0.04192827
0.256000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.57261917,0.92753778,1.00000000,0.83057247,0.46357941,0.28025611,0.10990033,0.05397141,0.03171891,0.07923829,0.02859915,0.02817138
0.266667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.55733103,0.91179498,1.00000000,0.85609523,0.48475993,0.27772783,0.11308719,0.04826259,0.03667290,0.08458082,0.02495490,0.03715846
0.277333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.55230665,0.88663542,1.00000000,0.87721426,0.50085345,0.27407329,0.11853073,0.04640722,0.03373274,0.07933625,0.03034809,0.03993470
0.288000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.54841772,0.87180413,1.00000000,0.89534784,0.52462954,0.27192053,0.12572437,0.04423866,0.03088919,0.07674094,0.03466432,0.03529339
0.298667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.54489051,0.85873584,1.00000000,0.91701073,0.54058001,0.28003753,0.12939946,0.04236038,0.03069769,0.08468827,0.03737340,0.02587363
0.309333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.53615485,0.85315663,1.00000000,0.93467727,0.56284690,0.28951730,0.13488074,0.04809227,0.02829954,0.09047192,0.03977819,0.02981618
0.320000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.52622260,0.84398147,1.00000000,0.96160372,0.58000996,0.29891268,0.13929279,0.05526601,0.02640704,0.09541463,0.04314849,0.02743676
0.330667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.50843386,0.83756443,1.00000000,0.98316492,0.59664400,0.30506637,0.14323830,0.05683787,0.02642313,0.10451275,0.05708170,0.02177137
0.341333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.48941429,0.82471395,1.00000000,0.99931804,0.60898925,0.30333231,0.15180300,0.05720197,0.03086494,0.11685897,0.07643133,0.02826941
0.352000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.46382245,0.79766615,0.98621898,1.00000000,0.60321196,0.29511467,0.15181829,0.05453641,0.03258822,0.12609841,0.09869083,0.03692780
0.362667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.45500340,0.76835327,0.97370580,1.00000000,0.60654943,0.28279186,0.15438687,0.05514411,0.03101253,0.12966783,0.12053526,0.05996854
0.373333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.46586351,0.74952468,0.95964038,1.00000000,0.61471588,0.27364447,0.15639807,0.06111640,0.03168489,0.13752020,0.14524205,0.08898810
0.384000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.48408104,0.74186930,0.94635168,1.00000000,0.62881377,0.26945741,0.15615745,0.06536372,0.03286790,0.15071688,0.17777754,0.12898523
0.394667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.50499114,0.74308336,0.93269441,1.00000000,0.63503422,0.26775436,0.15933125,0.06748009,0.02985973,0.15913493,0.21728407,0.15848546
0.405333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.52726045,0.75149070,0.93026936,1.00000000,0.64569002,0.26814090,0.16070091,0.07042807,0.02941980,0.16964366,0.26229830,0.19569029
0.416000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.55011402,0.76718157,0.93773036,1.00000000,0.64819790,0.26449358,0.16423417,0.07410326,0.02674874,0.18314833,0.30912460,0.23951197
0.426667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56612756,0.77832337,0.94675019,1.00000000,0.64897816,0.25660022,0.16547372,0.08089736,0.02443928,0.19793719,0.35758993,0.29159293
0.437333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.57348563,0.78458120,0.95167831,1.00000000,0.65589251,0.23944295,0.15874452,0.08766792,0.02308025,0.20413730,0.40222585,0.33248630
0.448000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56915705,0.78157905,0.95147269,1.00000000,0.66871738,0.22592429,0.15422243,0.09202905,0.02467166,0.21090803,0.44219057,0.36752284
0.458667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.55724471,0.77528633,0.94945611,1.00000000,0.68413724,0.23390051,0.15236970,0.09615196,0.02891472,0.21780790,0.47810319,0.40080274
0.469333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.53645917,0.76242143,0.94099772,1.00000000,0.69613094,0.24984088,0.15764937,0.09924303,0.03200954,0.22054880,0.50949662,0.43107101
0.480000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.51222082,0.75006012,0.93349669,1.00000000,0.71263341,0.26964792,0.17096265,0.10607425,0.03705152,0.21894795,0.53401390,0.45609391
0.490667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.48394155,0.73369528,0.92133663,1.00000000,0.72588278,0.28957198,0.18542474,0.11896449,0.04533980,0.21751947,0.55142312,0.47277996
0.501333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.45356755,0.71879597,0.90908056,1.00000000,0.74172443,0.30922234,0.20450704,0.13539614,0.05510342,0.22068506,0.56365249,0.48694383
0.512000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.42285076,0.70091491,0.89387213,1.00000000,0.75708557,0.32548450,0.22564714,0.15501717,0.06626303,0.22358936,0.57352533,0.49905016
0.522667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.39364350,0.68792379,0.88166528,1.00000000,0.77417997,0.34088570,0.24828760,0.17806539,0.08000498,0.22423539,0.58317435,0.51021432
0.533333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.36598148,0.67288356,0.86638912,1.00000000,0.79078703,0.35179343,0.27251889,0.20068642,0.09362254,0.22491799,0.59066182,0.51846808
0.544000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.34070964,0.66146448,0.85318438,1.00000000,0.80922340,0.35910851,0.29649903,0.22477368,0.10758891,0.22485424,0.59839088,0.52764560
0.554667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.31935871,0.65091327,0.83956884,1.00000000,0.83060117,0.36303362,0.32070729,0.24898748,0.12227127,0.22350419,0.60642054,0.53931581
0.565333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.30361458,0.64415876,0.82958585,1.00000000,0.85311473,0.36372280,0.34424951,0.27227022,0.13691143,0.22115623,0.61566418,0.55396937
0.576000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.29231788,0.63840519,0.81887957,1.00000000,0.87881759,0.36181945,0.36679362,0.29499422,0.15131669,0.21940986,0.62467156,0.56925435
0.586667,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.28548809,0.63538344,0.81043589,1.00000000,0.90693248,0.35706373,0.38851907,0.31654580,0.16666675,0.21726903,0.63406195,0.58723814
0.597333,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.28247939,0.63405267,0.80241388,1.00000000,0.93985707,0.35116336,0.40852538,0.33639359,0.18209533,0.21469494,0.64409716,0.60887850
0.608000,0.00000000,0.00000000,0.00000000,0.00000000,8.43317270,52.91810537,0.00000000,0.00000000,0.00000000,-541.43507041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.28208686,0.63466232,0.79639812,1.00000000,0.97668170,0.34556429,0.42783177,0.35497219,0.19802645,0.21275639,0.65476903,0.63399368
